Author(s),Year/Info,n,r,rxx,ryy,,
Bolin,,799,0.287,0.834,0.897,,College
Gallagher,,208,0.25,0.83,0.83,,College
Bichler & Tibbetts,Gau,263,0.52,0.55,0.79,,College
Tibbets,Gau,598,0.14,0.86,0.602,,College
McTernan,,616,0.43,0.79,0.602,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
