Author(s),Year/Info,n,r,rxx,ryy,,
Diekhoff et al.,,474,-0.318,1,0.602,,College
Haines et al.,,379,-0.33,1,0.602,,College
"Vendehey, Diekhoff, & LaBeff",,401,-0.159,1,0.602,,College
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
