Author(s),Year/Info,n,r,rxx,ryy,,
Weiss,Gau,182,-0.166,0.78,0.78,,College
Davis,Gau,168,-0.096,0.78,0.795,,College
Huss,Gau,220,-0.12,0.78,0.779,,College
Fuse,,48,0.032,0.72,0.86,,College
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
